Time;Actual Temperature;Heat Flow to Composite
minutes;\+(o)C;W/g
347.26;140.93;0.04895
347.27;140.93;0.04895
347.27;140.92;0.04895
347.27;140.91;0.04895
347.27;140.91;0.04895
347.27;140.9;0.04894
347.27;140.9;0.04894
347.28;140.89;0.04894
347.28;140.89;0.04894
347.28;140.88;0.04894
347.28;140.87;0.04894
347.28;140.87;0.04894
347.28;140.86;0.04894
347.28;140.86;0.04894
347.29;140.85;0.04894
347.29;140.84;0.04894
347.29;140.84;0.04894
347.29;140.83;0.04894
347.29;140.83;0.04893
347.29;140.82;0.04893
347.3;140.82;0.04893
347.3;140.81;0.04893
347.3;140.8;0.04893
347.3;140.8;0.04893
347.3;140.79;0.04893
347.31;140.79;0.04892
347.31;140.78;0.04892
347.31;140.77;0.04892
347.31;140.77;0.04892
347.31;140.76;0.04892
347.31;140.76;0.04892
347.32;140.75;0.04891
347.32;140.74;0.04891
347.32;140.74;0.04891
347.32;140.73;0.04891
347.32;140.73;0.04891
347.32;140.72;0.04891
347.33;140.72;0.04891
347.33;140.71;0.04891
347.33;140.71;0.0489
347.33;140.7;0.0489
347.33;140.69;0.0489
347.33;140.69;0.0489
347.33;140.68;0.0489
347.34;140.67;0.0489
347.34;140.67;0.0489
347.34;140.66;0.0489
347.34;140.66;0.0489
347.34;140.65;0.0489
347.34;140.65;0.0489
347.35;140.64;0.04889
347.35;140.63;0.04889
347.35;140.63;0.04889
347.35;140.62;0.04889
347.35;140.62;0.04889
347.36;140.61;0.04889
347.36;140.61;0.04889
347.36;140.6;0.04889
347.36;140.59;0.04889
347.36;140.59;0.04888
347.36;140.58;0.04888
347.37;140.58;0.04888
347.37;140.57;0.04888
347.37;140.56;0.04888
347.37;140.56;0.04888
347.37;140.55;0.04888
347.37;140.55;0.04888
347.38;140.54;0.04888
347.38;140.53;0.04887
347.38;140.53;0.04887
347.38;140.52;0.04887
347.38;140.52;0.04887
347.38;140.51;0.04887
347.38;140.51;0.04887
347.39;140.5;0.04887
347.39;140.49;0.04887
347.39;140.49;0.04887
347.39;140.48;0.04887
347.39;140.48;0.04886
347.39;140.47;0.04886
347.4;140.47;0.04886
347.4;140.46;0.04886
347.4;140.45;0.04886
347.4;140.45;0.04886
347.4;140.44;0.04886
347.41;140.44;0.04885
347.41;140.43;0.04885
347.41;140.42;0.04885
347.41;140.42;0.04885
347.41;140.41;0.04885
347.41;140.41;0.04885
347.42;140.4;0.04884
347.42;140.39;0.04884
347.42;140.39;0.04884
347.42;140.38;0.04884
347.42;140.38;0.04884
347.42;140.37;0.04884
347.43;140.37;0.04884
347.43;140.36;0.04883
347.43;140.35;0.04883
347.43;140.35;0.04883
347.43;140.34;0.04883
347.43;140.34;0.04883
347.43;140.33;0.04882
347.44;140.33;0.04882
347.44;140.32;0.04882
347.44;140.31;0.04882
347.44;140.31;0.04882
347.44;140.3;0.04881
347.44;140.3;0.04881
347.45;140.29;0.04881
347.45;140.28;0.04881
347.45;140.28;0.04881
347.45;140.27;0.04881
347.45;140.27;0.04881
347.46;140.26;0.0488
347.46;140.25;0.0488
347.46;140.25;0.0488
347.46;140.24;0.0488
347.46;140.24;0.0488
347.46;140.23;0.0488
347.47;140.23;0.04879
347.47;140.22;0.04879
347.47;140.21;0.04879
347.47;140.21;0.04879
347.47;140.2;0.04878
347.47;140.2;0.04878
347.48;140.19;0.04878
347.48;140.18;0.04878
347.48;140.18;0.04878
347.48;140.17;0.04878
347.48;140.17;0.04878
347.48;140.16;0.04878
347.48;140.16;0.04878
347.49;140.15;0.04878
347.49;140.14;0.04878
347.49;140.14;0.04878
347.49;140.13;0.04878
347.49;140.13;0.04878
347.49;140.12;0.04878
347.5;140.12;0.04878
347.5;140.11;0.04878
347.5;140.1;0.04877
347.5;140.1;0.04877
347.5;140.09;0.04877
347.51;140.09;0.04877
347.51;140.08;0.04877
347.51;140.07;0.04876
347.51;140.07;0.04876
347.51;140.06;0.04876
347.51;140.06;0.04876
347.52;140.05;0.04876
347.52;140.05;0.04876
347.52;140.04;0.04876
347.52;140.03;0.04876
347.52;140.03;0.04876
347.52;140.02;0.04876
347.53;140.02;0.04876
347.53;140.01;0.04876
347.53;140;0.04876
347.53;140;0.04876
347.53;139.99;0.04876
347.53;139.99;0.04876
347.53;139.98;0.04876
347.54;139.98;0.04876
347.54;139.97;0.04876
347.54;139.96;0.04876
347.54;139.96;0.04876
347.54;139.95;0.04876
347.54;139.95;0.04876
347.55;139.94;0.04876
347.55;139.93;0.04876
347.55;139.93;0.04876
347.55;139.92;0.04876
347.55;139.92;0.04876
347.56;139.91;0.04876
347.56;139.9;0.04876
347.56;139.9;0.04876
347.56;139.89;0.04876
347.56;139.89;0.04875
347.56;139.88;0.04875
347.57;139.88;0.04875
347.57;139.87;0.04875
347.57;139.86;0.04875
347.57;139.86;0.04875
347.57;139.85;0.04875
347.57;139.85;0.04875
347.58;139.84;0.04875
347.58;139.84;0.04875
347.58;139.83;0.04875
347.58;139.82;0.04875
347.58;139.82;0.04875
347.58;139.81;0.04875
347.58;139.81;0.04875
347.59;139.8;0.04875
347.59;139.79;0.04875
347.59;139.79;0.04875
347.59;139.78;0.04875
347.59;139.78;0.04875
347.59;139.77;0.04875
347.6;139.76;0.04875
347.6;139.76;0.04875
347.6;139.75;0.04874
347.6;139.75;0.04874
347.6;139.74;0.04874
347.61;139.74;0.04874
347.61;139.73;0.04873
347.61;139.72;0.04873
347.61;139.72;0.04873
347.61;139.71;0.04873
347.61;139.71;0.04873
347.62;139.7;0.04873
347.62;139.7;0.04873
347.62;139.69;0.04873
347.62;139.68;0.04873
347.62;139.68;0.04873
347.62;139.67;0.04873
347.63;139.67;0.04873
347.63;139.66;0.04873
347.63;139.65;0.04873
347.63;139.65;0.04873
347.63;139.64;0.04873
347.63;139.64;0.04873
347.63;139.63;0.04873
347.64;139.62;0.04873
347.64;139.62;0.04873
347.64;139.61;0.04873
347.64;139.61;0.04872
347.64;139.6;0.04872
347.64;139.6;0.04872
347.65;139.59;0.04872
347.65;139.58;0.04872
347.65;139.58;0.04872
347.65;139.57;0.04872
347.65;139.57;0.04872
347.66;139.56;0.04872
347.66;139.55;0.04872
347.66;139.55;0.04872
347.66;139.54;0.04872
347.66;139.54;0.04872
347.66;139.53;0.04871
347.67;139.53;0.04871
347.67;139.52;0.04871
347.67;139.51;0.04871
347.67;139.51;0.04871
347.67;139.5;0.04871
347.67;139.5;0.04871
347.68;139.49;0.04871
347.68;139.48;0.0487
347.68;139.48;0.0487
347.68;139.47;0.0487
347.68;139.47;0.0487
347.68;139.46;0.0487
347.68;139.46;0.0487
347.69;139.45;0.0487
347.69;139.44;0.0487
347.69;139.44;0.0487
347.69;139.43;0.04869
347.69;139.43;0.04869
347.69;139.42;0.04869
347.7;139.41;0.04869
347.7;139.41;0.04869
347.7;139.4;0.04868
347.7;139.4;0.04868
347.7;139.39;0.04868
347.71;139.39;0.04868
347.71;139.38;0.04868
347.71;139.37;0.04868
347.71;139.37;0.04868
347.71;139.36;0.04868
347.71;139.36;0.04868
347.72;139.35;0.04868
347.72;139.34;0.04867
347.72;139.34;0.04867
347.72;139.33;0.04867
347.72;139.33;0.04866
347.72;139.32;0.04866
347.73;139.32;0.04866
347.73;139.31;0.04866
347.73;139.3;0.04866
347.73;139.3;0.04866
347.73;139.29;0.04866
347.73;139.29;0.04866
347.73;139.28;0.04865
347.74;139.28;0.04865
347.74;139.27;0.04865
347.74;139.26;0.04865
347.74;139.26;0.04865
347.74;139.25;0.04865
347.74;139.25;0.04865
347.75;139.24;0.04865
347.75;139.23;0.04865
347.75;139.23;0.04865
347.75;139.22;0.04865
347.75;139.22;0.04864
347.76;139.21;0.04864
347.76;139.2;0.04864
347.76;139.2;0.04864
347.76;139.19;0.04863
347.76;139.19;0.04863
347.76;139.18;0.04863
347.77;139.18;0.04863
347.77;139.17;0.04863
347.77;139.16;0.04863
347.77;139.16;0.04863
347.77;139.15;0.04863
347.77;139.15;0.04863
347.78;139.14;0.04863
347.78;139.13;0.04863
347.78;139.13;0.04863
347.78;139.12;0.04862
347.78;139.12;0.04862
347.78;139.11;0.04862
347.78;139.11;0.04862
347.79;139.1;0.04862
347.79;139.09;0.04862
347.79;139.09;0.04862
347.79;139.08;0.04862
347.79;139.08;0.04862
347.79;139.07;0.04862
347.8;139.07;0.04862
347.8;139.06;0.04862
347.8;139.05;0.04862
347.8;139.05;0.04862
347.8;139.04;0.04861
347.81;139.04;0.04861
347.81;139.03;0.04861
347.81;139.02;0.04861
347.81;139.02;0.04861
347.81;139.01;0.04861
347.81;139.01;0.04861
347.82;139;0.0486
347.82;138.99;0.0486
347.82;138.99;0.0486
347.82;138.98;0.0486
347.82;138.98;0.04859
347.82;138.97;0.04859
347.83;138.97;0.04859
347.83;138.96;0.04859
347.83;138.95;0.04859
347.83;138.95;0.04859
347.83;138.94;0.04859
347.83;138.94;0.04859
347.83;138.93;0.04859
347.84;138.92;0.04859
347.84;138.92;0.04859
347.84;138.91;0.04859
347.84;138.91;0.04859
347.84;138.9;0.04858
347.84;138.9;0.04858
347.85;138.89;0.04858
347.85;138.88;0.04858
347.85;138.88;0.04858
347.85;138.87;0.04858
347.85;138.87;0.04857
347.86;138.86;0.04857
347.86;138.85;0.04857
347.86;138.85;0.04857
347.86;138.84;0.04857
347.86;138.84;0.04857
347.86;138.83;0.04856
347.87;138.83;0.04856
347.87;138.82;0.04856
347.87;138.81;0.04856
347.87;138.81;0.04856
347.87;138.8;0.04856
347.87;138.8;0.04856
347.88;138.79;0.04856
347.88;138.79;0.04856
347.88;138.78;0.04856
347.88;138.77;0.04856
347.88;138.77;0.04855
347.88;138.76;0.04855
347.88;138.76;0.04855
347.89;138.75;0.04855
347.89;138.75;0.04855
347.89;138.74;0.04855
347.89;138.73;0.04855
347.89;138.73;0.04855
347.89;138.72;0.04855
347.9;138.71;0.04855
347.9;138.71;0.04854
347.9;138.7;0.04854
347.9;138.7;0.04854
347.9;138.69;0.04854
347.91;138.69;0.04854
347.91;138.68;0.04854
347.91;138.67;0.04853
347.91;138.67;0.04853
347.91;138.66;0.04852
347.91;138.66;0.04852
347.92;138.65;0.04852
347.92;138.65;0.04851
347.92;138.64;0.04851
347.92;138.63;0.04851
347.92;138.63;0.0485
347.92;138.62;0.0485
347.93;138.62;0.0485
347.93;138.61;0.0485
347.93;138.6;0.0485
347.93;138.6;0.0485
347.93;138.59;0.0485
347.93;138.59;0.0485
347.93;138.58;0.0485
347.94;138.58;0.0485
347.94;138.57;0.0485
347.94;138.56;0.0485
347.94;138.56;0.0485
347.94;138.55;0.0485
347.94;138.55;0.0485
347.95;138.54;0.0485
347.95;138.53;0.0485
347.95;138.53;0.0485
347.95;138.52;0.04849
347.95;138.52;0.04849
347.96;138.51;0.04849
347.96;138.5;0.04848
347.96;138.5;0.04848
347.96;138.49;0.04848
347.96;138.49;0.04848
347.96;138.48;0.04848
347.97;138.48;0.04848
347.97;138.47;0.04848
347.97;138.46;0.04848
347.97;138.46;0.04848
347.97;138.45;0.04848
347.97;138.45;0.04848
347.98;138.44;0.04848
347.98;138.44;0.04848
347.98;138.43;0.04848
347.98;138.42;0.04848
347.98;138.42;0.04848
347.98;138.41;0.04848
347.98;138.41;0.04848
347.99;138.4;0.04848
347.99;138.39;0.04848
347.99;138.39;0.04848
347.99;138.38;0.04848
347.99;138.38;0.04847
347.99;138.37;0.04847
348;138.37;0.04847
348;138.36;0.04847
348;138.35;0.04847
348;138.35;0.04846
348;138.34;0.04846
348.01;138.34;0.04846
348.01;138.33;0.04846
348.01;138.32;0.04846
348.01;138.32;0.04846
348.01;138.31;0.04846
348.01;138.31;0.04846
348.02;138.3;0.04846
348.02;138.3;0.04846
348.02;138.29;0.04846
348.02;138.28;0.04845
348.02;138.28;0.04845
348.02;138.27;0.04845
348.03;138.27;0.04845
348.03;138.26;0.04844
348.03;138.26;0.04844
348.03;138.25;0.04844
348.03;138.24;0.04844
348.03;138.24;0.04844
348.03;138.23;0.04844
348.04;138.22;0.04844
348.04;138.22;0.04844
348.04;138.21;0.04844
348.04;138.21;0.04844
348.04;138.2;0.04843
348.04;138.2;0.04843
348.05;138.19;0.04843
348.05;138.18;0.04843
348.05;138.18;0.04842
348.05;138.17;0.04842
348.05;138.17;0.04842
348.06;138.16;0.04842
348.06;138.16;0.04842
348.06;138.15;0.04842
348.06;138.14;0.04842
348.06;138.14;0.04842
348.06;138.13;0.04842
348.07;138.13;0.04842
348.07;138.12;0.04841
348.07;138.11;0.04841
348.07;138.11;0.04841
348.07;138.1;0.0484
348.07;138.1;0.0484
348.08;138.09;0.0484
348.08;138.09;0.0484
348.08;138.08;0.0484
348.08;138.07;0.0484
348.08;138.07;0.0484
348.08;138.06;0.0484
348.08;138.06;0.0484
348.09;138.05;0.0484
348.09;138.04;0.0484
348.09;138.04;0.0484
348.09;138.03;0.0484
348.09;138.03;0.0484
348.09;138.02;0.0484
348.1;138.02;0.0484
348.1;138.01;0.0484
348.1;138;0.0484
348.1;138;0.0484
348.1;137.99;0.0484
348.11;137.99;0.0484
348.11;137.98;0.0484
348.11;137.97;0.0484
348.11;137.97;0.0484
348.11;137.96;0.0484
348.11;137.96;0.0484
348.12;137.95;0.0484
348.12;137.95;0.0484
348.12;137.94;0.0484
348.12;137.93;0.0484
348.12;137.93;0.0484
348.12;137.92;0.0484
348.13;137.92;0.0484
348.13;137.91;0.0484
348.13;137.9;0.0484
348.13;137.9;0.0484
348.13;137.89;0.0484
348.13;137.89;0.0484
348.13;137.88;0.0484
348.14;137.87;0.0484
348.14;137.87;0.0484
348.14;137.86;0.0484
348.14;137.86;0.0484
348.14;137.85;0.0484
348.14;137.85;0.0484
348.15;137.84;0.0484
348.15;137.83;0.0484
348.15;137.83;0.0484
348.15;137.82;0.0484
348.15;137.82;0.0484
348.16;137.81;0.04839
348.16;137.81;0.04839
348.16;137.8;0.04839
348.16;137.79;0.04839
348.16;137.79;0.04839
348.16;137.78;0.04839
348.17;137.78;0.04839
348.17;137.77;0.04839
348.17;137.77;0.04839
348.17;137.76;0.04839
348.17;137.75;0.04839
348.17;137.75;0.04838
348.18;137.74;0.04838
348.18;137.74;0.04838
348.18;137.73;0.04838
348.18;137.72;0.04838
348.18;137.72;0.04838
348.18;137.71;0.04838
348.18;137.71;0.04838
348.19;137.7;0.04838
348.19;137.69;0.04837
348.19;137.69;0.04837
348.19;137.68;0.04837
348.19;137.68;0.04837
348.19;137.67;0.04837
348.2;137.67;0.04837
348.2;137.66;0.04837
348.2;137.65;0.04837
348.2;137.65;0.04837
348.2;137.64;0.04837
348.21;137.63;0.04837
348.21;137.63;0.04837
348.21;137.63;0.04837
348.21;137.62;0.04837
348.21;137.61;0.04837
348.21;137.61;0.04837
348.22;137.6;0.04837
348.22;137.6;0.04837
348.22;137.59;0.04837
348.22;137.58;0.04837
348.22;137.58;0.04837
348.22;137.57;0.04837
348.23;137.57;0.04836
348.23;137.56;0.04836
348.23;137.56;0.04836
348.23;137.55;0.04836
348.23;137.54;0.04836
348.23;137.54;0.04836
348.23;137.53;0.04836
348.24;137.53;0.04835
348.24;137.52;0.04835
348.24;137.51;0.04835
348.24;137.51;0.04835
348.24;137.5;0.04835
348.24;137.5;0.04835
348.25;137.49;0.04835
348.25;137.49;0.04835
348.25;137.48;0.04835
348.25;137.47;0.04835
348.25;137.47;0.04835
348.26;137.46;0.04835
348.26;137.45;0.04835
348.26;137.45;0.04835
348.26;137.44;0.04835
348.26;137.44;0.04835
348.26;137.43;0.04835
348.27;137.43;0.04835
348.27;137.42;0.04834
348.27;137.41;0.04834
348.27;137.41;0.04834
348.27;137.4;0.04834
348.27;137.4;0.04834
348.28;137.39;0.04834
348.28;137.39;0.04834
348.28;137.38;0.04834
348.28;137.37;0.04833
348.28;137.37;0.04833
348.28;137.36;0.04833
348.28;137.36;0.04833
348.29;137.35;0.04833
348.29;137.34;0.04833
348.29;137.34;0.04833
348.29;137.33;0.04833
348.29;137.33;0.04833
348.29;137.32;0.04833
348.3;137.32;0.04833
348.3;137.31;0.04833
348.3;137.3;0.04833
348.3;137.3;0.04833
348.3;137.29;0.04833
348.31;137.29;0.04833
348.31;137.28;0.04832
348.31;137.28;0.04832
348.31;137.27;0.04832
348.31;137.26;0.04832
348.31;137.26;0.04831
348.32;137.25;0.04831
348.32;137.25;0.04831
348.32;137.24;0.04831
348.32;137.23;0.04831
348.32;137.23;0.04831
348.32;137.22;0.04832
348.33;137.22;0.04831
348.33;137.21;0.04831
348.33;137.2;0.04831
348.33;137.2;0.04831
348.33;137.19;0.04831
348.33;137.19;0.04831
348.33;137.18;0.0483
348.34;137.18;0.0483
348.34;137.17;0.0483
348.34;137.16;0.0483
348.34;137.16;0.0483
348.34;137.15;0.04829
348.34;137.15;0.04829
348.35;137.14;0.04829
348.35;137.14;0.04829
348.35;137.13;0.04829
348.35;137.12;0.04829
348.35;137.12;0.04829
348.36;137.11;0.04829
348.36;137.11;0.04829
348.36;137.1;0.04829
348.36;137.09;0.04829
348.36;137.09;0.04828
348.36;137.08;0.04828
348.37;137.08;0.04828
348.37;137.07;0.04827
348.37;137.06;0.04827
348.37;137.06;0.04827
348.37;137.05;0.04827
348.37;137.05;0.04826
348.38;137.04;0.04826
348.38;137.04;0.04827
348.38;137.03;0.04827
348.38;137.03;0.04827
348.38;137.02;0.04827
348.38;137.01;0.04827
348.38;137.01;0.04827
348.39;137;0.04827
348.39;136.99;0.04827
348.39;136.99;0.04827
348.39;136.98;0.04827
348.39;136.98;0.04827
348.39;136.97;0.04826
348.4;136.97;0.04826
348.4;136.96;0.04826
348.4;136.95;0.04826
348.4;136.95;0.04826
348.4;136.94;0.04825
348.41;136.94;0.04825
348.41;136.93;0.04825
348.41;136.93;0.04825
348.41;136.92;0.04825
348.41;136.91;0.04825
348.41;136.91;0.04825
348.42;136.9;0.04825
348.42;136.9;0.04824
348.42;136.89;0.04824
348.42;136.88;0.04824
348.42;136.88;0.04823
348.42;136.87;0.04823
348.43;136.87;0.04823
348.43;136.86;0.04823
348.43;136.85;0.04823
348.43;136.85;0.04823
348.43;136.84;0.04823
348.43;136.84;0.04822
348.43;136.83;0.04822
348.44;136.83;0.04822
348.44;136.82;0.04822
348.44;136.81;0.04822
348.44;136.81;0.04822
348.44;136.8;0.04822
348.44;136.8;0.04822
348.45;136.79;0.04822
348.45;136.79;0.04822
348.45;136.78;0.04821
348.45;136.77;0.04821
348.45;136.77;0.04821
348.46;136.76;0.04821
348.46;136.76;0.04821
348.46;136.75;0.0482
348.46;136.74;0.0482
348.46;136.74;0.0482
348.46;136.73;0.0482
348.47;136.73;0.0482
348.47;136.72;0.0482
348.47;136.72;0.0482
348.47;136.71;0.0482
348.47;136.7;0.0482
348.47;136.7;0.04819
348.48;136.69;0.04819
348.48;136.69;0.04819
348.48;136.68;0.04819
348.48;136.67;0.04819
348.48;136.67;0.04819
348.48;136.66;0.04819
348.48;136.66;0.04819
348.49;136.65;0.04819
348.49;136.65;0.04819
348.49;136.64;0.04818
348.49;136.63;0.04818
348.49;136.63;0.04818
348.49;136.62;0.04818
348.5;136.62;0.04818
348.5;136.61;0.04818
348.5;136.61;0.04818
348.5;136.6;0.04818
348.5;136.59;0.04818
348.51;136.59;0.04818
348.51;136.58;0.04818
348.51;136.58;0.04818
348.51;136.57;0.04817
348.51;136.56;0.04817
348.51;136.56;0.04817
348.52;136.55;0.04817
348.52;136.55;0.04816
348.52;136.54;0.04816
348.52;136.53;0.04816
348.52;136.53;0.04816
348.52;136.52;0.04816
348.53;136.52;0.04816
348.53;136.51;0.04817
348.53;136.51;0.04817
348.53;136.5;0.04817
348.53;136.49;0.04817
348.53;136.49;0.04817
348.53;136.48;0.04816
348.54;136.48;0.04816
348.54;136.47;0.04816
348.54;136.46;0.04816
348.54;136.46;0.04815
348.54;136.45;0.04815
348.54;136.45;0.04815
348.55;136.44;0.04814
348.55;136.44;0.04814
348.55;136.43;0.04814
348.55;136.42;0.04813
348.55;136.42;0.04813
348.56;136.41;0.04813
348.56;136.41;0.04813
348.56;136.4;0.04814
348.56;136.4;0.04814
348.56;136.39;0.04814
348.56;136.38;0.04814
348.57;136.38;0.04814
348.57;136.37;0.04814
348.57;136.37;0.04814
348.57;136.36;0.04814
348.57;136.35;0.04814
348.57;136.35;0.04814
348.58;136.34;0.04814
348.58;136.34;0.04814
348.58;136.33;0.04814
348.58;136.33;0.04813
348.58;136.32;0.04813
348.58;136.31;0.04813
348.58;136.31;0.04813
348.59;136.3;0.04813
348.59;136.3;0.04813
348.59;136.29;0.04813
348.59;136.28;0.04813
348.59;136.28;0.04813
348.59;136.27;0.04813
348.6;136.27;0.04813
348.6;136.26;0.04813
348.6;136.26;0.04813
348.6;136.25;0.04813
348.6;136.24;0.04813
348.61;136.24;0.04813
348.61;136.23;0.04813
348.61;136.23;0.04813
348.61;136.22;0.04813
348.61;136.21;0.04812
348.61;136.21;0.04812
348.62;136.2;0.04812
348.62;136.2;0.04812
348.62;136.19;0.04812
348.62;136.18;0.04811
348.62;136.18;0.04811
348.62;136.17;0.04811
348.63;136.17;0.04811
348.63;136.16;0.04811
348.63;136.16;0.04811
348.63;136.15;0.04811
348.63;136.14;0.04811
348.63;136.14;0.04811
348.63;136.13;0.04811
348.64;136.13;0.04811
348.64;136.12;0.04811
348.64;136.12;0.04811
348.64;136.11;0.04811
348.64;136.1;0.04811
348.64;136.1;0.04811
348.65;136.09;0.04811
348.65;136.08;0.04811
348.65;136.08;0.04811
348.65;136.07;0.04811
348.65;136.07;0.04811
348.66;136.06;0.0481
348.66;136.06;0.0481
348.66;136.05;0.0481
348.66;136.05;0.0481
348.66;136.04;0.0481
348.66;136.03;0.0481
348.67;136.03;0.0481
348.67;136.02;0.0481
348.67;136.02;0.0481
348.67;136.01;0.0481
348.67;136;0.0481
348.67;136;0.04809
348.68;135.99;0.04809
348.68;135.99;0.04809
348.68;135.98;0.04809
348.68;135.97;0.04809
348.68;135.97;0.04809
348.68;135.96;0.04809
348.68;135.96;0.04809
348.69;135.95;0.04809
348.69;135.95;0.04808
348.69;135.94;0.04808
348.69;135.93;0.04808
348.69;135.93;0.04808
348.69;135.92;0.04808
348.7;135.92;0.04807
348.7;135.91;0.04807
348.7;135.9;0.04807
348.7;135.9;0.04806
348.7;135.89;0.04806
348.71;135.89;0.04806
348.71;135.88;0.04806
348.71;135.88;0.04806
348.71;135.87;0.04806
348.71;135.86;0.04806
348.71;135.86;0.04806
348.72;135.85;0.04806
348.72;135.85;0.04806
348.72;135.84;0.04805
348.72;135.83;0.04805
348.72;135.83;0.04805
348.72;135.82;0.04805
348.73;135.82;0.04805
348.73;135.81;0.04805
348.73;135.81;0.04805
348.73;135.8;0.04805
348.73;135.79;0.04805
348.73;135.79;0.04805
348.73;135.78;0.04805
348.74;135.78;0.04805
348.74;135.77;0.04805
348.74;135.76;0.04805
348.74;135.76;0.04805
348.74;135.75;0.04805
348.74;135.75;0.04805
348.75;135.74;0.04805
348.75;135.74;0.04805
348.75;135.73;0.04804
348.75;135.72;0.04804
348.75;135.72;0.04804
348.76;135.71;0.04804
348.76;135.71;0.04804
348.76;135.7;0.04804
348.76;135.7;0.04804
348.76;135.69;0.04804
348.76;135.68;0.04804
348.77;135.68;0.04804
348.77;135.67;0.04804
348.77;135.67;0.04804
348.77;135.66;0.04804
348.77;135.65;0.04804
348.77;135.65;0.04804
348.78;135.64;0.04804
348.78;135.64;0.04804
